item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,days_of_stock_coverage,expected_demand_during_lead_time,lead_time_stock_gap,below_reorder_point,stockout_risk,inventory_value,coverage_to_lead_time_ratio,overstock_candidate
ITM12599,Apparel,318,91,12,8,15.51,9.89,0.91,L98,A,123,3.77,108.02,0.41,8,0.92,811,8.19,0.69,2024-10-09,94.25,0.63,20.502901353965186,124.08,193.92000000000002,False,False,34350.36,2.562862669245648,False
ITM12600,Apparel,420,32,13,8,25.58,3.24,0.81,L21,C,71,2.87,98.0,0.48,9,0.7,197,5.52,0.62,2024-02-25,81.63,0.51,16.41907740422205,204.64,215.36,False,False,41160.0,2.0523846755277564,False
ITM12601,Groceries,115,71,9,8,43.46,1.86,0.31,L64,B,71,3.51,197.88,0.25,8,0.85,615,2.25,0.97,2024-03-30,148.06,0.609,2.6461113667740452,347.68,-232.68,False,True,22756.2,0.33076392084675565,False
ITM12602,Automotive,407,42,12,4,39.94,5.08,0.98,L66,A,19,1.21,122.0,1.51,1,0.8,876,3.76,0.46,2024-11-26,158.62,0.531,10.190285428142214,159.76,247.24,False,False,49654.0,2.5475713570355536,False
ITM12603,Pharma,466,27,11,5,48.17,7.24,0.43,L60,D,96,3.41,72.21,0.25,4,0.71,965,12.12,0.34,2024-11-06,241.4,0.667,9.674070998546814,240.85000000000002,225.14999999999998,False,False,33649.86,1.9348141997093626,False
ITM12604,Pharma,471,82,6,9,4.52,6.32,0.25,L64,C,20,2.22,181.03,0.83,0,0.93,600,14.36,0.9,2024-02-11,98.15,0.874,104.20353982300885,40.67999999999999,430.32,False,False,85265.13,11.578171091445428,False
ITM12605,Groceries,356,42,12,5,14.15,9.54,0.55,L40,C,71,1.99,69.32,1.52,7,0.85,554,3.08,0.25,2024-05-23,126.99,0.369,25.159010600706715,70.75,285.25,False,False,24677.92,5.031802120141343,False
ITM12606,Apparel,316,41,5,8,4.93,8.27,0.75,L64,B,86,3.52,62.02,1.45,5,0.8,895,10.53,0.85,2024-03-12,109.56,0.625,64.09736308316431,39.44,276.56,False,False,19598.32,8.012170385395539,False
ITM12607,Groceries,486,70,10,5,37.8,8.76,0.17,L3,C,113,3.17,103.93,1.2,9,0.94,267,13.68,0.67,2024-10-02,124.29,0.604,12.857142857142858,189.0,297.0,False,False,50509.98,2.5714285714285716,False
ITM12608,Groceries,408,63,3,7,7.9,5.65,0.67,L12,A,65,3.42,183.5,1.19,9,0.83,908,5.19,0.33,2024-04-10,174.46,0.402,51.64556962025316,55.300000000000004,352.7,False,False,74868.0,7.3779385171790235,False
ITM12609,Electronics,435,26,11,8,5.89,3.61,0.87,L51,D,119,4.84,144.62,0.27,1,0.7,531,12.61,0.38,2024-05-14,171.67,0.737,73.85398981324279,47.12,387.88,False,False,62909.700000000004,9.231748726655349,False
ITM12610,Automotive,233,28,3,2,28.52,7.17,0.34,L65,C,58,3.66,138.72,0.43,1,0.98,465,13.67,0.32,2024-11-16,114.79,0.779,8.169705469845722,57.04,175.96,False,False,32321.76,4.084852734922861,False
ITM12611,Pharma,473,79,4,4,21.16,4.67,0.72,L59,C,25,3.38,147.95,1.12,9,0.78,986,5.19,0.77,2024-02-09,184.71,0.487,22.35349716446125,84.64,388.36,False,False,69980.34999999999,5.588374291115312,False
ITM12612,Apparel,310,43,10,7,36.04,3.23,0.46,L31,D,82,3.26,135.33,0.76,4,0.95,798,1.79,0.32,2024-02-08,188.65,0.522,8.601553829078801,252.28,57.72,False,False,41952.3,1.2287934041541144,False
ITM12613,Pharma,41,93,11,9,24.86,1.95,0.47,L28,C,125,2.29,154.36,0.14,6,0.94,374,13.84,0.75,2024-01-10,162.8,0.789,1.6492357200321803,223.74,-182.74,True,True,6328.76,0.18324841333690892,False
ITM12614,Pharma,212,34,9,4,21.84,5.51,0.35,L75,C,102,4.28,46.62,1.62,8,0.75,885,5.63,0.3,2024-09-16,141.18,0.363,9.706959706959706,87.36,124.64,False,False,9883.439999999999,2.4267399267399266,False
ITM12615,Automotive,487,77,5,9,21.85,6.15,0.66,L46,B,146,2.21,43.68,1.34,8,0.84,904,1.19,0.84,2024-11-19,32.6,0.458,22.288329519450798,196.65,290.35,False,False,21272.16,2.4764810577167555,False
ITM12616,Pharma,169,83,9,8,43.72,5.9,0.42,L7,A,42,3.65,78.81,0.72,5,0.71,838,7.65,0.94,2024-01-16,166.97,0.66,3.865507776761208,349.76,-180.76,False,True,13318.890000000001,0.483188472095151,False
ITM12617,Pharma,387,83,8,7,20.37,1.61,0.85,L7,C,97,1.82,171.68,0.29,1,0.81,786,2.62,0.65,2024-10-24,216.68,0.678,18.998527245949926,142.59,244.41,False,False,66440.16,2.7140753208499895,False
ITM12618,Groceries,266,97,4,8,17.34,5.91,0.97,L37,A,172,1.16,145.75,1.22,5,0.92,538,13.62,0.97,2024-10-23,72.44,0.738,15.340253748558247,138.72,127.28,False,False,38769.5,1.9175317185697809,False
ITM12619,Automotive,286,94,5,9,17.59,2.1,0.94,L64,B,48,1.08,117.63,0.76,0,0.77,457,3.17,0.51,2024-07-26,235.57,0.622,16.25923820352473,158.31,127.69,False,False,33642.18,1.806582022613859,False
ITM12620,Electronics,480,20,13,9,10.63,6.81,0.25,L77,A,123,3.36,13.7,0.59,1,0.74,193,5.26,0.4,2024-10-29,180.06,0.619,45.1552210724365,95.67,384.33,False,False,6576.0,5.017246785826277,False
ITM12621,Apparel,270,25,14,7,43.17,4.58,0.11,L84,B,86,1.98,54.8,1.47,2,0.85,849,12.07,0.34,2024-04-18,78.88,0.612,6.254343293954134,302.19,-32.19,False,True,14796.0,0.8934776134220191,False
ITM12622,Pharma,22,99,12,8,8.18,8.56,0.49,L87,A,96,1.74,162.67,0.72,4,0.86,260,12.29,0.58,2024-01-19,57.26,0.7,2.6894865525672373,65.44,-43.44,True,True,3578.74,0.33618581907090467,False
ITM12623,Apparel,412,70,12,2,45.52,7.89,0.76,L61,A,162,3.16,56.07,0.36,9,0.9,715,13.62,0.3,2024-10-09,81.17,0.606,9.050966608084359,91.04,320.96,False,False,23100.84,4.525483304042179,False
ITM12624,Electronics,335,89,14,4,14.89,7.38,0.98,L37,C,123,0.62,148.76,1.02,0,0.93,308,7.96,0.9,2024-05-13,230.13,0.77,22.49832102081934,59.56,275.44,False,False,49834.6,5.624580255204835,False
ITM12625,Apparel,95,16,7,7,45.07,7.16,0.81,L69,A,65,1.61,45.08,1.67,9,0.91,276,14.81,0.83,2024-10-05,82.65,0.598,2.107832260927446,315.49,-220.49,False,True,4282.599999999999,0.30111889441820655,False
ITM12626,Electronics,106,25,12,2,39.75,5.82,0.62,L2,C,147,2.03,125.21,1.71,4,0.95,643,8.23,0.65,2024-10-03,208.13,0.579,2.6666666666666665,79.5,26.5,False,False,13272.26,1.3333333333333333,False
ITM12627,Groceries,289,25,6,3,29.52,1.08,0.12,L14,C,50,3.69,129.36,1.71,4,0.77,938,12.07,0.78,2024-08-29,168.29,0.62,9.789972899728998,88.56,200.44,False,False,37385.04,3.263324299909666,False
ITM12628,Pharma,244,49,4,8,33.8,6.73,0.84,L56,A,113,2.95,152.87,0.9,3,0.87,421,6.07,0.24,2024-11-30,168.59,0.553,7.218934911242604,270.4,-26.399999999999977,False,True,37300.28,0.9023668639053255,False
ITM12629,Electronics,37,21,6,6,16.97,4.94,0.26,L18,C,108,4.35,93.29,1.6,2,0.81,440,14.18,0.36,2024-03-17,257.25,0.623,2.180318208603418,101.82,-64.82,False,True,3451.73,0.3633863681005696,False
ITM12630,Apparel,132,44,14,7,29.14,4.96,0.15,L34,A,68,2.01,130.21,1.72,6,0.99,137,10.59,0.7,2024-07-06,263.67,0.587,4.529855868222374,203.98000000000002,-71.98000000000002,False,True,17187.72,0.6471222668889106,False
ITM12631,Pharma,270,30,10,5,15.33,4.1,0.87,L94,D,165,1.83,102.52,0.97,6,0.83,449,2.08,0.58,2024-07-19,165.7,0.493,17.61252446183953,76.65,193.35,False,False,27680.399999999998,3.5225048923679063,False
ITM12632,Groceries,252,59,7,2,20.71,9.33,0.61,L47,C,131,0.65,189.99,0.71,0,0.99,358,2.52,0.68,2024-04-24,28.93,0.697,12.168034765813616,41.42,210.57999999999998,False,False,47877.48,6.084017382906808,False
ITM12633,Pharma,348,52,7,2,38.47,2.87,0.22,L98,D,129,4.78,109.16,1.43,6,0.93,53,13.47,0.27,2024-10-28,56.74,0.557,9.046009877826878,76.94,271.06,False,False,37987.68,4.523004938913439,False
ITM12634,Electronics,298,26,14,7,12.95,3.51,0.45,L52,D,50,2.76,49.82,1.82,2,0.92,222,12.33,0.72,2024-05-28,285.11,0.67,23.011583011583014,90.64999999999999,207.35000000000002,False,False,14846.36,3.2873690016547163,False
ITM12635,Groceries,221,41,14,9,42.1,9.65,0.18,L47,C,75,2.76,136.9,1.95,2,0.85,593,5.62,0.84,2024-03-09,49.06,0.578,5.249406175771972,378.90000000000003,-157.90000000000003,False,True,30254.9,0.5832673528635524,False
ITM12636,Apparel,102,50,12,2,19.42,8.2,0.67,L6,B,71,4.66,114.21,0.65,5,0.83,795,8.3,0.64,2024-08-25,252.25,0.64,5.25231719876416,38.84,63.16,False,False,11649.42,2.62615859938208,False
ITM12637,Groceries,144,15,5,3,27.08,0.63,0.35,L52,B,167,1.8,162.73,1.92,5,0.86,275,12.94,0.49,2024-09-13,166.72,0.551,5.317577548005909,81.24,62.760000000000005,False,False,23433.12,1.772525849335303,False
ITM12638,Groceries,194,97,10,2,47.16,9.11,0.88,L7,D,49,1.99,43.61,1.05,3,0.79,388,2.45,0.34,2024-09-18,43.06,0.494,4.113655640373198,94.32,99.68,False,False,8460.34,2.056827820186599,False
ITM12639,Automotive,88,36,8,6,34.38,2.65,0.42,L73,D,49,3.45,59.58,0.68,4,0.97,255,2.93,0.41,2024-02-16,276.66,0.567,2.559627690517743,206.28000000000003,-118.28000000000003,False,True,5243.04,0.4266046150862905,False
ITM12640,Groceries,66,29,4,6,32.63,7.21,0.55,L72,A,111,4.03,185.11,1.98,2,0.94,151,11.02,0.62,2024-07-22,279.15,0.621,2.022678516702421,195.78000000000003,-129.78000000000003,False,True,12217.26,0.33711308611707014,False
ITM12641,Groceries,391,34,4,9,35.87,5.75,0.16,L25,D,24,3.65,186.7,1.77,2,0.94,107,2.15,0.4,2024-07-05,188.45,0.48,10.90047393364929,322.83,68.17000000000002,False,False,72999.7,1.2111637704054765,False
ITM12642,Pharma,275,75,11,8,45.99,5.6,0.35,L47,C,133,4.05,94.03,1.42,8,0.83,830,5.94,0.82,2024-09-14,122.77,0.507,5.979560774081322,367.92,-92.92000000000002,False,True,25858.25,0.7474450967601652,False
ITM12643,Apparel,234,18,9,8,13.18,7.32,0.71,L71,B,140,3.09,19.07,1.8,4,0.72,199,4.53,0.31,2024-01-06,186.17,0.406,17.754172989377846,105.44,128.56,False,False,4462.38,2.2192716236722307,False
ITM12644,Pharma,49,62,12,9,31.05,2.47,0.76,L37,B,33,4.38,68.25,1.39,0,0.9,301,11.64,0.61,2024-12-05,192.05,0.718,1.578099838969404,279.45,-230.45,True,True,3344.25,0.175344426552156,False
ITM12645,Pharma,300,70,11,5,20.62,2.01,0.32,L10,B,178,2.98,56.95,0.94,8,0.81,528,1.03,0.6,2024-05-02,190.42,0.442,14.548981571290009,103.10000000000001,196.89999999999998,False,False,17085.0,2.909796314258002,False
ITM12646,Electronics,431,47,8,3,1.58,6.69,0.55,L50,C,57,1.53,88.79,1.9,9,0.96,605,2.62,0.31,2024-11-10,222.69,0.319,272.7848101265823,4.74,426.26,False,False,38268.490000000005,90.92827004219409,True
ITM12647,Pharma,256,12,7,6,7.14,3.26,0.84,L65,A,57,2.94,70.38,1.93,5,0.93,477,2.39,1.0,2024-12-16,29.47,0.525,35.85434173669468,42.839999999999996,213.16,False,False,18017.28,5.975723622782446,False
ITM12648,Automotive,267,93,14,9,16.92,9.75,0.44,L58,C,56,3.71,167.51,0.7,8,0.74,591,5.45,0.86,2024-03-25,39.73,0.563,15.780141843971629,152.28000000000003,114.71999999999997,False,False,44725.17,1.7533490937746254,False
ITM12649,Automotive,387,79,3,7,28.68,4.79,0.22,L98,C,114,3.44,10.58,0.77,6,0.88,968,4.25,0.51,2024-09-20,92.01,0.538,13.493723849372385,200.76,186.24,False,False,4094.46,1.9276748356246265,False
ITM12650,Electronics,44,64,14,4,44.19,1.56,0.49,L71,B,122,1.59,132.48,0.83,9,0.91,573,4.2,0.75,2024-03-12,111.41,0.525,0.9957003847024214,176.76,-132.76,True,True,5829.12,0.24892509617560535,False
ITM12651,Apparel,93,10,8,4,39.76,7.02,0.64,L36,C,17,0.68,136.21,1.66,9,0.87,540,6.19,0.77,2024-08-16,195.03,0.465,2.3390342052313886,159.04,-66.03999999999999,False,True,12667.53,0.5847585513078472,False
ITM12652,Apparel,225,79,8,4,28.11,3.41,0.11,L80,D,27,1.64,135.52,1.6,6,0.85,575,4.0,0.72,2024-03-22,59.84,0.487,8.0042689434365,112.44,112.56,False,False,30492.000000000004,2.001067235859125,False
ITM12653,Pharma,333,54,5,8,4.62,1.91,0.41,L88,C,117,4.93,108.91,1.97,4,0.77,341,2.49,0.55,2024-04-01,166.9,0.42,72.07792207792208,36.96,296.04,False,False,36267.03,9.00974025974026,False
ITM12654,Pharma,113,56,5,7,15.01,4.52,0.65,L79,B,93,1.33,126.11,0.98,6,0.77,94,9.17,0.91,2024-10-16,63.75,0.64,7.528314457028648,105.07,7.930000000000007,False,False,14250.43,1.0754734938612354,False
ITM12655,Pharma,394,88,5,2,18.97,9.66,0.96,L16,B,160,2.59,163.99,1.5,9,0.93,249,14.32,0.82,2024-10-16,113.09,0.611,20.76963626779125,37.94,356.06,False,False,64612.060000000005,10.384818133895624,False
ITM12656,Apparel,146,35,5,7,31.46,4.41,0.47,L17,C,74,3.37,159.0,1.73,3,0.71,73,9.5,0.63,2024-12-03,281.29,0.562,4.640813731722822,220.22,-74.22,False,True,23214.0,0.6629733902461175,False
ITM12657,Groceries,444,23,9,2,4.18,3.8,0.25,L13,D,118,4.46,16.58,0.52,5,0.93,812,11.6,0.2,2024-03-15,269.75,0.629,106.22009569377991,8.36,435.64,False,False,7361.5199999999995,53.110047846889955,False
ITM12658,Automotive,44,63,12,4,26.98,4.72,0.58,L51,D,55,3.92,15.78,1.28,1,0.86,680,14.61,0.38,2024-09-04,286.4,0.695,1.630837657524092,107.92,-63.92,True,True,694.3199999999999,0.407709414381023,False
ITM12659,Groceries,353,80,13,5,45.17,0.62,0.36,L48,B,75,4.59,169.4,1.14,9,0.98,436,3.14,0.61,2024-07-02,181.51,0.466,7.814921408014168,225.85000000000002,127.14999999999998,False,False,59798.200000000004,1.5629842816028336,False
ITM12660,Groceries,374,55,4,5,35.57,1.76,0.29,L44,D,89,3.22,119.2,1.51,2,1.0,639,7.44,0.92,2024-01-21,155.38,0.692,10.514478493112174,177.85,196.15,False,False,44580.8,2.1028956986224348,False
ITM12661,Apparel,135,40,12,9,40.06,8.57,0.63,L72,D,159,4.39,191.91,1.42,1,0.9,484,9.15,0.7,2024-04-22,256.19,0.68,3.369945082376435,360.54,-225.54000000000002,False,True,25907.85,0.37443834248627056,False
ITM12662,Groceries,67,97,12,2,34.4,9.79,0.92,L47,A,149,1.69,92.0,1.64,9,0.82,291,5.51,0.53,2024-09-06,33.1,0.399,1.9476744186046513,68.8,-1.7999999999999972,True,True,6164.0,0.9738372093023256,False
ITM12663,Electronics,245,68,4,4,11.12,2.0,0.85,L97,A,156,2.44,43.58,0.69,1,0.84,252,9.58,0.24,2024-04-28,293.75,0.655,22.032374100719426,44.48,200.52,False,False,10677.1,5.508093525179857,False
ITM12664,Pharma,285,38,5,7,6.41,5.59,0.26,L19,D,159,4.3,99.91,0.51,6,0.76,286,9.73,0.68,2024-02-02,144.09,0.647,44.46177847113884,44.870000000000005,240.13,False,False,28474.35,6.35168263873412,False
ITM12665,Electronics,118,26,12,5,41.65,9.68,0.79,L26,D,115,1.97,92.94,1.63,4,0.73,343,12.79,0.48,2024-05-15,205.98,0.57,2.8331332533013205,208.25,-90.25,False,True,10966.92,0.5666266506602641,False
ITM12666,Automotive,478,23,14,2,35.08,1.99,0.31,L78,A,135,4.42,108.26,0.79,5,0.87,397,12.66,0.63,2024-07-08,221.26,0.69,13.62599771949829,70.16,407.84000000000003,False,False,51748.28,6.812998859749145,False
ITM12667,Pharma,30,45,9,9,29.18,2.27,0.36,L66,A,154,2.13,163.51,0.65,2,0.94,136,3.0,0.81,2024-04-29,192.36,0.685,1.0281014393420151,262.62,-232.62,True,True,4905.299999999999,0.1142334932602239,False
ITM12668,Groceries,104,67,5,7,10.27,9.3,0.93,L52,A,22,2.14,134.56,0.74,9,0.78,259,3.36,0.84,2024-01-22,268.54,0.515,10.126582278481013,71.89,32.11,False,False,13994.24,1.4466546112115732,False
ITM12669,Automotive,424,33,9,4,30.56,7.2,0.92,L65,B,37,1.89,45.2,0.23,4,0.83,837,4.11,0.89,2024-12-08,93.57,0.696,13.874345549738221,122.24,301.76,False,False,19164.800000000003,3.4685863874345553,False
ITM12670,Pharma,233,72,11,3,2.53,1.94,0.25,L6,B,132,2.96,149.55,1.57,4,0.87,658,4.66,0.71,2024-04-15,164.37,0.541,92.09486166007906,7.59,225.41,False,False,34845.15,30.698287220026355,False
ITM12671,Groceries,192,34,13,4,6.82,4.24,0.16,L6,A,76,1.08,122.46,1.46,3,0.97,51,8.9,0.92,2024-09-22,134.79,0.691,28.1524926686217,27.28,164.72,False,False,23512.32,7.038123167155425,False
ITM12672,Electronics,410,68,12,8,16.28,1.03,0.36,L5,A,14,0.66,119.88,1.15,9,0.74,278,5.58,0.75,2024-07-03,214.2,0.477,25.184275184275183,130.24,279.76,False,False,49150.799999999996,3.148034398034398,False
ITM12673,Pharma,228,41,14,4,22.74,4.61,0.62,L18,A,109,4.54,138.87,1.46,3,0.77,459,14.34,0.83,2024-07-17,124.58,0.705,10.026385224274406,90.96,137.04000000000002,False,False,31662.36,2.5065963060686016,False
ITM12674,Groceries,467,91,13,9,6.91,7.89,0.89,L92,B,152,4.68,117.15,0.81,7,0.98,292,2.66,0.75,2024-08-28,268.93,0.56,67.58321273516643,62.19,404.81,False,False,54709.05,7.509245859462936,False
ITM12675,Electronics,401,27,6,7,6.88,5.76,0.21,L43,B,90,0.84,96.93,0.66,5,0.71,819,4.45,0.9,2024-08-20,152.22,0.615,58.28488372093023,48.16,352.84000000000003,False,False,38868.93,8.32641196013289,False
ITM12676,Automotive,83,46,9,9,36.57,6.65,0.47,L61,D,53,2.97,131.67,1.74,1,0.9,517,13.16,0.38,2024-01-24,165.44,0.637,2.2696199070276184,329.13,-246.13,False,True,10928.609999999999,0.25217998966973537,False
ITM12677,Automotive,277,35,11,7,28.92,3.6,0.34,L67,C,128,2.93,147.51,0.9,1,0.89,507,9.18,0.81,2024-01-21,153.08,0.752,9.578146611341632,202.44,74.56,False,False,40860.27,1.3683066587630903,False
ITM12678,Automotive,351,18,10,6,27.15,2.03,0.11,L59,D,55,2.18,52.9,0.47,1,0.81,603,8.66,0.29,2024-11-28,190.56,0.668,12.92817679558011,162.89999999999998,188.10000000000002,False,False,18567.899999999998,2.154696132596685,False
ITM12679,Automotive,140,73,10,6,23.17,0.62,0.81,L20,C,166,3.06,104.44,1.52,5,0.84,262,9.32,0.27,2024-06-14,158.02,0.494,6.042296072507552,139.02,0.9799999999999898,False,False,14621.6,1.0070493454179255,False
ITM12680,Apparel,317,81,11,7,48.85,8.3,0.83,L78,C,77,2.56,97.05,0.74,0,0.96,857,4.53,0.59,2024-02-22,281.85,0.696,6.489252814738997,341.95,-24.94999999999999,False,True,30764.85,0.9270361163912852,False
ITM12681,Pharma,485,29,7,7,3.44,6.55,0.3,L66,C,137,2.7,17.58,0.5,2,0.75,954,11.66,0.44,2024-12-26,48.03,0.703,140.98837209302326,24.08,460.92,False,False,8526.3,20.141196013289036,False
ITM12682,Pharma,73,63,7,3,9.85,2.68,0.24,L18,D,58,3.9,168.54,0.15,0,0.77,435,7.95,0.65,2024-09-23,13.89,0.775,7.411167512690356,29.549999999999997,43.45,False,False,12303.42,2.470389170896785,False
ITM12683,Apparel,350,95,5,3,32.73,4.48,0.23,L42,B,111,2.87,81.7,1.94,3,0.85,461,1.6,0.74,2024-11-20,161.32,0.485,10.693553315001529,98.19,251.81,False,False,28595.0,3.5645177716671763,False
ITM12684,Groceries,291,92,7,4,7.68,8.11,0.52,L79,B,86,1.96,23.81,0.99,0,0.82,564,3.48,0.38,2024-05-20,231.74,0.587,37.890625,30.72,260.28,False,False,6928.71,9.47265625,False
ITM12685,Groceries,260,39,10,9,29.88,5.62,0.32,L41,B,29,3.12,97.0,0.41,8,0.87,577,12.43,0.76,2024-05-14,197.98,0.691,8.701472556894243,268.92,-8.920000000000016,False,True,25220.0,0.9668302840993603,False
ITM12686,Automotive,262,62,14,8,28.82,3.35,0.56,L21,B,120,3.38,40.68,1.54,5,0.98,437,5.83,1.0,2024-10-23,289.19,0.62,9.09090909090909,230.56,31.439999999999998,False,False,10658.16,1.1363636363636362,False
ITM12687,Electronics,37,72,7,9,48.58,3.04,0.45,L51,D,155,3.48,143.84,1.79,7,0.98,328,11.83,0.81,2024-10-05,62.86,0.597,0.7616303005351996,437.21999999999997,-400.21999999999997,True,True,5322.08,0.08462558894835552,False
ITM12688,Groceries,206,20,6,5,44.29,2.57,0.29,L79,A,124,3.28,118.64,1.1,1,0.77,151,10.29,0.34,2024-10-18,211.25,0.629,4.651162790697675,221.45,-15.449999999999989,False,True,24439.84,0.930232558139535,False
ITM12689,Electronics,365,40,10,9,47.33,8.33,0.78,L95,C,179,3.49,61.32,0.15,5,0.79,638,5.22,0.71,2024-03-30,246.6,0.655,7.711810690893725,425.96999999999997,-60.96999999999997,False,True,22381.8,0.8568678545437473,False
ITM12690,Pharma,163,58,9,8,6.57,6.03,0.24,L39,B,21,1.9,190.59,0.79,3,0.75,439,2.78,0.21,2024-07-11,274.5,0.49,24.80974124809741,52.56,110.44,False,False,31066.170000000002,3.1012176560121762,False
ITM12691,Electronics,281,96,8,3,43.54,7.24,0.82,L76,B,88,2.51,65.43,0.56,6,0.98,251,12.3,0.58,2024-11-30,163.28,0.7,6.45383555351401,130.62,150.38,False,False,18385.83,2.1512785178380036,False
ITM12692,Pharma,460,28,7,4,7.33,8.67,0.61,L44,D,128,3.51,115.45,1.31,7,0.82,616,10.0,0.63,2024-07-12,115.3,0.552,62.755798090040926,29.32,430.68,False,False,53107.0,15.688949522510232,False
ITM12693,Apparel,383,21,7,8,32.01,9.88,0.85,L65,C,45,3.89,162.3,1.09,5,0.83,770,5.21,0.98,2024-07-06,287.05,0.622,11.9650109340831,256.08,126.92000000000002,False,False,62160.9,1.4956263667603875,False
ITM12694,Apparel,450,24,12,9,36.28,2.87,0.1,L66,B,17,2.45,107.64,0.78,0,0.94,441,8.33,0.79,2024-10-27,239.53,0.779,12.403528114663727,326.52,123.48000000000002,False,False,48438.0,1.378169790518192,False
ITM12695,Automotive,258,40,4,2,8.88,2.22,0.77,L69,A,37,2.14,192.56,1.33,7,0.85,890,9.57,0.76,2024-11-30,146.54,0.577,29.054054054054053,17.76,240.24,False,False,49680.48,14.527027027027026,False
ITM12696,Groceries,323,52,6,6,32.0,4.89,0.15,L63,B,125,3.72,170.33,1.21,0,0.74,403,1.03,0.63,2024-02-09,198.84,0.567,10.09375,192.0,131.0,False,False,55016.590000000004,1.6822916666666667,False
ITM12697,Automotive,317,46,10,8,3.57,0.83,0.96,L91,C,95,1.5,184.99,1.82,8,0.83,642,10.39,0.61,2024-09-21,90.79,0.485,88.79551820728291,28.56,288.44,False,False,58641.83,11.099439775910364,False
ITM12698,Pharma,95,88,10,5,15.37,8.02,0.73,L73,A,58,0.54,80.81,1.23,1,0.89,805,10.19,0.99,2024-05-08,188.3,0.769,6.180871828236826,76.85,18.150000000000006,False,False,7676.95,1.2361743656473652,False
ITM12699,Automotive,207,38,13,4,46.14,8.9,0.39,L39,D,175,2.62,114.19,1.06,9,0.92,284,2.16,0.22,2024-07-11,166.61,0.371,4.486345903771131,184.56,22.439999999999998,False,False,23637.329999999998,1.1215864759427827,False
ITM12700,Electronics,352,35,3,8,9.41,7.02,0.39,L61,A,89,1.28,169.63,1.66,5,0.89,163,12.03,0.44,2024-04-24,21.38,0.56,37.40701381509033,75.28,276.72,False,False,59709.759999999995,4.675876726886291,False
ITM12701,Pharma,407,11,4,7,4.2,3.05,0.88,L3,C,14,2.2,181.67,0.48,7,0.74,116,12.55,0.31,2024-09-21,261.07,0.589,96.9047619047619,29.400000000000002,377.6,False,False,73939.68999999999,13.843537414965985,False
ITM12702,Apparel,265,93,7,9,22.74,1.67,0.91,L48,C,55,1.81,189.43,0.56,4,0.79,858,5.06,0.45,2024-07-26,152.16,0.579,11.653474054529465,204.66,60.34,False,False,50198.950000000004,1.294830450503274,False
ITM12703,Groceries,149,24,11,2,42.68,4.13,0.9,L43,A,107,4.0,177.04,1.59,1,0.92,89,3.27,0.57,2024-06-29,149.12,0.563,3.491096532333646,85.36,63.64,False,False,26378.96,1.745548266166823,False
ITM12704,Pharma,493,13,12,6,4.76,8.42,0.83,L87,B,111,1.99,148.84,0.94,4,0.96,782,10.61,0.47,2024-06-25,92.19,0.653,103.57142857142857,28.56,464.44,False,False,73378.12,17.261904761904763,False
ITM12705,Pharma,334,95,13,2,18.42,3.8,0.84,L15,C,11,3.38,14.6,0.88,0,0.71,152,2.73,0.97,2024-09-06,66.95,0.684,18.13246471226927,36.84,297.15999999999997,False,False,4876.4,9.066232356134636,False
ITM12706,Electronics,430,59,14,4,45.09,0.83,0.62,L54,A,34,3.53,69.84,1.79,7,0.71,460,13.01,0.74,2024-09-03,94.5,0.544,9.536482590374805,180.36,249.64,False,False,30031.2,2.384120647593701,False
ITM12707,Groceries,302,47,13,9,6.79,3.11,0.13,L75,C,10,2.55,34.5,1.26,7,0.89,344,7.72,0.78,2024-11-05,198.49,0.571,44.47717231222386,61.11,240.89,False,False,10419.0,4.94190803469154,False
ITM12708,Apparel,98,32,9,3,16.22,9.9,0.18,L40,B,177,0.86,39.4,1.63,1,0.86,614,13.74,0.79,2024-01-04,38.32,0.73,6.041923551171394,48.66,49.34,False,False,3861.2,2.013974517057131,False
ITM12709,Pharma,91,68,12,6,39.14,6.93,0.68,L93,B,77,3.65,65.27,1.64,5,0.75,857,9.99,0.92,2024-09-13,106.53,0.603,2.3249872253449158,234.84,-143.84,False,True,5939.57,0.3874978708908193,False
